Cliente ID,Cliente,Produto ID,Produto,Avaliacao
1,Atacarejo,11,Lápis,3
2,BomPreço,1,Arroz,5
1,Atacarejo,1,Arroz,4
1,Atacarejo,10,Tênis,1
1,Atacarejo,2,Feijão,4
3,Extra,3,Macarrão,2
2,BomPreço,17,Memória,4
1,Atacarejo,20,Bolsa,3
2,BomPreço,10,Tênis,1
1,Atacarejo,9,Calsa,4
3,Extra,4,Cebola,3
3,Extra,10,Tênis,1
1,Atacarejo,3,Macarrão,5
2,BomPreço,18,HD,2
1,Atacarejo,9,Calsa,3
2,BomPreço,2,Feijão,2
1,Atacarejo,6,Jaqueta,4
2,BomPreço,9,Calsa,4
3,Extra,10,Tênis,5
2,BomPreço,15,Mouse,3
3,Extra,13,Smartphone,3
2,BomPreço,2,Feijão,5
1,Atacarejo,5,Camisa,1
2,BomPreço,15,Mouse,5
2,BomPreço,3,Macarrão,5
1,Atacarejo,13,Smartphone,1
1,Atacarejo,11,Lápis,3
1,Atacarejo,12,Caneta,2
3,Extra,5,Camisa,5
2,BomPreço,12,Caneta,1
2,BomPreço,11,Lápis,4
3,Extra,4,Cebola,1
2,BomPreço,3,Macarrão,4
3,Extra,20,Bolsa,5
3,Extra,11,Lápis,4
3,Extra,7,Óculos,2
2,BomPreço,6,Jaqueta,4
2,BomPreço,17,Memória,1
3,Extra,3,Macarrão,2
3,Extra,3,Macarrão,2
3,Extra,14,Teclado,2
2,BomPreço,2,Feijão,1
3,Extra,16,Monitor,4
2,BomPreço,13,Smartphone,5
3,Extra,1,Arroz,2
2,BomPreço,17,Memória,2
1,Atacarejo,19,Notebook,1
3,Extra,10,Tênis,2
3,Extra,18,HD,1
1,Atacarejo,7,Óculos,1
1,Atacarejo,7,Óculos,1
1,Atacarejo,1,Arroz,2
2,BomPreço,4,Cebola,3
3,Extra,19,Notebook,1
2,BomPreço,12,Caneta,3
2,BomPreço,5,Camisa,1
2,BomPreço,4,Cebola,4
3,Extra,3,Macarrão,1
2,BomPreço,3,Macarrão,1
3,Extra,19,Notebook,4
3,Extra,16,Monitor,4
2,BomPreço,10,Tênis,4
1,Atacarejo,3,Macarrão,5
2,BomPreço,16,Monitor,2
1,Atacarejo,1,Arroz,1
3,Extra,13,Smartphone,3
3,Extra,19,Notebook,1
2,BomPreço,9,Calsa,5
3,Extra,3,Macarrão,3
2,BomPreço,10,Tênis,4
3,Extra,11,Lápis,4
1,Atacarejo,18,HD,5
1,Atacarejo,12,Caneta,2
2,BomPreço,6,Jaqueta,2
3,Extra,3,Macarrão,2
3,Extra,16,Monitor,2
3,Extra,5,Camisa,2
2,BomPreço,15,Mouse,1
3,Extra,6,Jaqueta,2
1,Atacarejo,9,Calsa,3
3,Extra,6,Jaqueta,3
3,Extra,18,HD,5
1,Atacarejo,4,Cebola,4
3,Extra,7,Óculos,1
1,Atacarejo,18,HD,1
1,Atacarejo,13,Smartphone,1
3,Extra,11,Lápis,2
2,BomPreço,8,Relógio,5
1,Atacarejo,19,Notebook,2
3,Extra,3,Macarrão,4
2,BomPreço,12,Caneta,4
3,Extra,12,Caneta,2
3,Extra,6,Jaqueta,5
1,Atacarejo,2,Feijão,1
3,Extra,6,Jaqueta,3
2,BomPreço,12,Caneta,4
1,Atacarejo,14,Teclado,5
1,Atacarejo,19,Notebook,4
3,Extra,13,Smartphone,3
1,Atacarejo,8,Relógio,2
3,Extra,1,Arroz,2
2,BomPreço,20,Bolsa,3
1,Atacarejo,16,Monitor,5
1,Atacarejo,18,HD,3
2,BomPreço,6,Jaqueta,5
1,Atacarejo,13,Smartphone,1
1,Atacarejo,7,Óculos,5
1,Atacarejo,7,Óculos,3
3,Extra,16,Monitor,3
2,BomPreço,8,Relógio,1
1,Atacarejo,4,Cebola,4
3,Extra,16,Monitor,5
2,BomPreço,18,HD,2
3,Extra,9,Calsa,1
2,BomPreço,11,Lápis,5
3,Extra,10,Tênis,2
1,Atacarejo,5,Camisa,5
1,Atacarejo,20,Bolsa,2
3,Extra,16,Monitor,1
2,BomPreço,18,HD,3
2,BomPreço,1,Arroz,3
2,BomPreço,18,HD,2
2,BomPreço,11,Lápis,5
2,BomPreço,9,Calsa,5
3,Extra,2,Feijão,3
3,Extra,3,Macarrão,3
2,BomPreço,14,Teclado,5
3,Extra,4,Cebola,2
3,Extra,6,Jaqueta,1
1,Atacarejo,9,Calsa,5
1,Atacarejo,1,Arroz,1
1,Atacarejo,18,HD,1
2,BomPreço,5,Camisa,2
3,Extra,9,Calsa,2
1,Atacarejo,19,Notebook,5
3,Extra,6,Jaqueta,5
3,Extra,4,Cebola,2
1,Atacarejo,4,Cebola,5
3,Extra,6,Jaqueta,4
2,BomPreço,5,Camisa,5
3,Extra,19,Notebook,3
3,Extra,15,Mouse,4
2,BomPreço,2,Feijão,2
2,BomPreço,18,HD,3
2,BomPreço,1,Arroz,3
3,Extra,20,Bolsa,5
2,BomPreço,12,Caneta,1
2,BomPreço,3,Macarrão,2
3,Extra,19,Notebook,2
1,Atacarejo,16,Monitor,2
1,Atacarejo,9,Calsa,5
1,Atacarejo,17,Memória,4
3,Extra,19,Notebook,1
2,BomPreço,19,Notebook,5
1,Atacarejo,9,Calsa,2
2,BomPreço,3,Macarrão,2
3,Extra,18,HD,5
1,Atacarejo,5,Camisa,5
3,Extra,19,Notebook,3
3,Extra,10,Tênis,5
3,Extra,4,Cebola,2
1,Atacarejo,15,Mouse,2
3,Extra,2,Feijão,2
2,BomPreço,4,Cebola,3
3,Extra,7,Óculos,4
3,Extra,17,Memória,5
3,Extra,2,Feijão,2
1,Atacarejo,17,Memória,1
3,Extra,10,Tênis,5
1,Atacarejo,4,Cebola,5
3,Extra,8,Relógio,2
2,BomPreço,5,Camisa,4
3,Extra,10,Tênis,3
2,BomPreço,6,Jaqueta,3
2,BomPreço,15,Mouse,1
3,Extra,14,Teclado,5
1,Atacarejo,17,Memória,5
1,Atacarejo,19,Notebook,4
1,Atacarejo,16,Monitor,3
3,Extra,10,Tênis,3
3,Extra,4,Cebola,3
2,BomPreço,13,Smartphone,1
1,Atacarejo,12,Caneta,3
2,BomPreço,14,Teclado,1
1,Atacarejo,5,Camisa,1
2,BomPreço,17,Memória,3
1,Atacarejo,16,Monitor,2
2,BomPreço,6,Jaqueta,3
2,BomPreço,14,Teclado,3
2,BomPreço,5,Camisa,5
1,Atacarejo,18,HD,2
2,BomPreço,18,HD,1
3,Extra,16,Monitor,1
3,Extra,8,Relógio,2
1,Atacarejo,9,Calsa,5
1,Atacarejo,13,Smartphone,2
3,Extra,15,Mouse,2
2,BomPreço,2,Feijão,5
1,Atacarejo,6,Jaqueta,1
2,BomPreço,9,Calsa,5
1,Atacarejo,5,Camisa,4
3,Extra,17,Memória,4
1,Atacarejo,14,Teclado,2
1,Atacarejo,16,Monitor,1
3,Extra,2,Feijão,4
2,BomPreço,16,Monitor,5
1,Atacarejo,4,Cebola,5
3,Extra,18,HD,5
2,BomPreço,19,Notebook,1
1,Atacarejo,15,Mouse,1
3,Extra,7,Óculos,5
1,Atacarejo,1,Arroz,5
2,BomPreço,17,Memória,3
2,BomPreço,7,Óculos,2
3,Extra,10,Tênis,4
2,BomPreço,9,Calsa,4
1,Atacarejo,18,HD,4
2,BomPreço,2,Feijão,4
2,BomPreço,20,Bolsa,1
1,Atacarejo,15,Mouse,1
1,Atacarejo,19,Notebook,3
2,BomPreço,13,Smartphone,1
3,Extra,5,Camisa,2
1,Atacarejo,17,Memória,1
1,Atacarejo,16,Monitor,5
1,Atacarejo,15,Mouse,2
2,BomPreço,2,Feijão,4
3,Extra,20,Bolsa,1
1,Atacarejo,20,Bolsa,4
3,Extra,9,Calsa,4
1,Atacarejo,20,Bolsa,2
1,Atacarejo,7,Óculos,5
2,BomPreço,6,Jaqueta,3
3,Extra,11,Lápis,3
2,BomPreço,1,Arroz,2
2,BomPreço,4,Cebola,4
3,Extra,6,Jaqueta,2
2,BomPreço,10,Tênis,3
2,BomPreço,18,HD,2
2,BomPreço,19,Notebook,4
2,BomPreço,2,Feijão,2
1,Atacarejo,5,Camisa,4
1,Atacarejo,2,Feijão,5
1,Atacarejo,2,Feijão,2
2,BomPreço,14,Teclado,2
3,Extra,1,Arroz,5
2,BomPreço,2,Feijão,2
2,BomPreço,3,Macarrão,4
3,Extra,17,Memória,3
1,Atacarejo,10,Tênis,5
2,BomPreço,12,Caneta,3
1,Atacarejo,12,Caneta,1
2,BomPreço,7,Óculos,5
2,BomPreço,10,Tênis,5
1,Atacarejo,4,Cebola,1
1,Atacarejo,20,Bolsa,5
1,Atacarejo,9,Calsa,5
3,Extra,13,Smartphone,4
2,BomPreço,20,Bolsa,1
2,BomPreço,15,Mouse,4
2,BomPreço,15,Mouse,5
2,BomPreço,11,Lápis,2
1,Atacarejo,17,Memória,4
1,Atacarejo,1,Arroz,5
1,Atacarejo,17,Memória,2
1,Atacarejo,1,Arroz,5
1,Atacarejo,15,Mouse,4
2,BomPreço,4,Cebola,2
2,BomPreço,6,Jaqueta,1
1,Atacarejo,5,Camisa,2
3,Extra,8,Relógio,2
1,Atacarejo,2,Feijão,5
2,BomPreço,11,Lápis,3
2,BomPreço,18,HD,2
1,Atacarejo,17,Memória,1
2,BomPreço,17,Memória,3
2,BomPreço,1,Arroz,3
2,BomPreço,19,Notebook,4
1,Atacarejo,6,Jaqueta,4
3,Extra,9,Calsa,4
1,Atacarejo,5,Camisa,4
2,BomPreço,14,Teclado,4
3,Extra,20,Bolsa,4
1,Atacarejo,2,Feijão,1
1,Atacarejo,19,Notebook,5
3,Extra,19,Notebook,1
3,Extra,13,Smartphone,3
1,Atacarejo,8,Relógio,1
1,Atacarejo,18,HD,1
2,BomPreço,20,Bolsa,3
3,Extra,7,Óculos,2
1,Atacarejo,2,Feijão,4
3,Extra,6,Jaqueta,4
1,Atacarejo,9,Calsa,1
3,Extra,16,Monitor,3
1,Atacarejo,9,Calsa,2
2,BomPreço,11,Lápis,1
3,Extra,20,Bolsa,4
2,BomPreço,9,Calsa,3
2,BomPreço,9,Calsa,5
3,Extra,2,Feijão,4
3,Extra,4,Cebola,2
2,BomPreço,20,Bolsa,4
1,Atacarejo,15,Mouse,1
2,BomPreço,5,Camisa,4
1,Atacarejo,12,Caneta,4
2,BomPreço,6,Jaqueta,4
3,Extra,2,Feijão,2
2,BomPreço,8,Relógio,3
3,Extra,17,Memória,4
1,Atacarejo,10,Tênis,3
3,Extra,19,Notebook,1
1,Atacarejo,1,Arroz,5
2,BomPreço,8,Relógio,3
2,BomPreço,5,Camisa,4
2,BomPreço,16,Monitor,3
1,Atacarejo,7,Óculos,1
3,Extra,7,Óculos,5
1,Atacarejo,1,Arroz,5
1,Atacarejo,4,Cebola,3
1,Atacarejo,4,Cebola,2
3,Extra,8,Relógio,3
2,BomPreço,5,Camisa,1
1,Atacarejo,4,Cebola,2
3,Extra,10,Tênis,1
3,Extra,8,Relógio,5
2,BomPreço,12,Caneta,3
2,BomPreço,7,Óculos,1
1,Atacarejo,10,Tênis,4
3,Extra,10,Tênis,1
2,BomPreço,1,Arroz,4
2,BomPreço,20,Bolsa,3
2,BomPreço,7,Óculos,5
1,Atacarejo,20,Bolsa,4
1,Atacarejo,5,Camisa,3
3,Extra,16,Monitor,4
2,BomPreço,11,Lápis,3
3,Extra,6,Jaqueta,2
3,Extra,16,Monitor,3
2,BomPreço,5,Camisa,2
1,Atacarejo,12,Caneta,2
2,BomPreço,18,HD,3
1,Atacarejo,14,Teclado,4
3,Extra,13,Smartphone,5
2,BomPreço,18,HD,5
2,BomPreço,19,Notebook,4
3,Extra,20,Bolsa,5
2,BomPreço,8,Relógio,4
2,BomPreço,13,Smartphone,4
3,Extra,10,Tênis,3
1,Atacarejo,16,Monitor,1
2,BomPreço,6,Jaqueta,5
3,Extra,11,Lápis,5
1,Atacarejo,7,Óculos,3
1,Atacarejo,10,Tênis,2
3,Extra,20,Bolsa,5
3,Extra,1,Arroz,3
2,BomPreço,11,Lápis,2
2,BomPreço,4,Cebola,2
2,BomPreço,5,Camisa,3
3,Extra,8,Relógio,5
2,BomPreço,6,Jaqueta,4
1,Atacarejo,3,Macarrão,4
2,BomPreço,2,Feijão,5
3,Extra,1,Arroz,4
2,BomPreço,1,Arroz,3
3,Extra,8,Relógio,2
3,Extra,18,HD,5
1,Atacarejo,1,Arroz,4
3,Extra,16,Monitor,5
3,Extra,13,Smartphone,3
3,Extra,12,Caneta,1
1,Atacarejo,4,Cebola,4
2,BomPreço,16,Monitor,3
3,Extra,15,Mouse,2
3,Extra,4,Cebola,3
3,Extra,10,Tênis,2
2,BomPreço,19,Notebook,2
1,Atacarejo,1,Arroz,3
2,BomPreço,1,Arroz,4
3,Extra,15,Mouse,1
2,BomPreço,16,Monitor,1
2,BomPreço,11,Lápis,5
3,Extra,8,Relógio,5
2,BomPreço,5,Camisa,1
1,Atacarejo,14,Teclado,1
3,Extra,18,HD,3
3,Extra,15,Mouse,1
1,Atacarejo,8,Relógio,2
1,Atacarejo,9,Calsa,3
3,Extra,5,Camisa,5
3,Extra,1,Arroz,5
1,Atacarejo,5,Camisa,4
2,BomPreço,20,Bolsa,1
1,Atacarejo,3,Macarrão,3
3,Extra,1,Arroz,1
2,BomPreço,13,Smartphone,5
2,BomPreço,2,Feijão,2
1,Atacarejo,3,Macarrão,5
3,Extra,6,Jaqueta,3
1,Atacarejo,20,Bolsa,2
3,Extra,13,Smartphone,2
1,Atacarejo,7,Óculos,2
3,Extra,10,Tênis,1
1,Atacarejo,16,Monitor,4
2,BomPreço,13,Smartphone,3
2,BomPreço,1,Arroz,4
3,Extra,19,Notebook,1
1,Atacarejo,18,HD,3
3,Extra,5,Camisa,5
1,Atacarejo,18,HD,5
1,Atacarejo,2,Feijão,2
2,BomPreço,11,Lápis,4
2,BomPreço,17,Memória,4
1,Atacarejo,13,Smartphone,3
2,BomPreço,14,Teclado,5
2,BomPreço,19,Notebook,4
3,Extra,19,Notebook,4
1,Atacarejo,4,Cebola,5
3,Extra,4,Cebola,5
1,Atacarejo,20,Bolsa,2
1,Atacarejo,9,Calsa,5
3,Extra,3,Macarrão,2
3,Extra,18,HD,1
3,Extra,4,Cebola,3
2,BomPreço,19,Notebook,5
2,BomPreço,9,Calsa,1
3,Extra,16,Monitor,4
2,BomPreço,8,Relógio,1
3,Extra,14,Teclado,4
2,BomPreço,3,Macarrão,2
2,BomPreço,1,Arroz,3
3,Extra,4,Cebola,2
3,Extra,5,Camisa,1
3,Extra,13,Smartphone,1
1,Atacarejo,9,Calsa,2
1,Atacarejo,17,Memória,2
3,Extra,9,Calsa,5
1,Atacarejo,9,Calsa,5
1,Atacarejo,13,Smartphone,4
1,Atacarejo,16,Monitor,4
2,BomPreço,16,Monitor,5
1,Atacarejo,13,Smartphone,4
1,Atacarejo,9,Calsa,1
3,Extra,20,Bolsa,5
1,Atacarejo,1,Arroz,4
1,Atacarejo,4,Cebola,1
3,Extra,7,Óculos,1
3,Extra,5,Camisa,3
2,BomPreço,2,Feijão,4
3,Extra,4,Cebola,2
3,Extra,18,HD,5
2,BomPreço,8,Relógio,1
1,Atacarejo,15,Mouse,4
3,Extra,1,Arroz,1
2,BomPreço,19,Notebook,1
3,Extra,7,Óculos,4
1,Atacarejo,17,Memória,2
1,Atacarejo,12,Caneta,4
2,BomPreço,14,Teclado,3
2,BomPreço,20,Bolsa,2
2,BomPreço,15,Mouse,5
1,Atacarejo,9,Calsa,3
3,Extra,20,Bolsa,4
1,Atacarejo,11,Lápis,5
1,Atacarejo,6,Jaqueta,3
2,BomPreço,15,Mouse,4
3,Extra,19,Notebook,2
2,BomPreço,10,Tênis,1
3,Extra,2,Feijão,4
3,Extra,15,Mouse,3
1,Atacarejo,15,Mouse,5
2,BomPreço,12,Caneta,3
2,BomPreço,12,Caneta,4
3,Extra,5,Camisa,2
3,Extra,10,Tênis,4
3,Extra,3,Macarrão,2
2,BomPreço,10,Tênis,5
2,BomPreço,1,Arroz,3
1,Atacarejo,11,Lápis,5
1,Atacarejo,2,Feijão,2
2,BomPreço,16,Monitor,2
2,BomPreço,1,Arroz,2
1,Atacarejo,17,Memória,2
2,BomPreço,9,Calsa,5
3,Extra,9,Calsa,2
3,Extra,20,Bolsa,4
1,Atacarejo,10,Tênis,1
1,Atacarejo,20,Bolsa,3
2,BomPreço,5,Camisa,2
2,BomPreço,9,Calsa,1
1,Atacarejo,12,Caneta,3
1,Atacarejo,8,Relógio,3
1,Atacarejo,6,Jaqueta,5
3,Extra,11,Lápis,4
3,Extra,9,Calsa,2
2,BomPreço,14,Teclado,3
1,Atacarejo,10,Tênis,3
3,Extra,3,Macarrão,4
3,Extra,14,Teclado,2
1,Atacarejo,8,Relógio,1
1,Atacarejo,12,Caneta,3
2,BomPreço,6,Jaqueta,1
1,Atacarejo,17,Memória,3
2,BomPreço,8,Relógio,5
3,Extra,13,Smartphone,3
2,BomPreço,5,Camisa,4
2,BomPreço,13,Smartphone,3
3,Extra,12,Caneta,4
2,BomPreço,13,Smartphone,5
2,BomPreço,7,Óculos,1
3,Extra,8,Relógio,2
2,BomPreço,12,Caneta,5
2,BomPreço,9,Calsa,1
3,Extra,19,Notebook,5
1,Atacarejo,3,Macarrão,5
3,Extra,9,Calsa,2
1,Atacarejo,10,Tênis,5
1,Atacarejo,4,Cebola,2
2,BomPreço,5,Camisa,2
1,Atacarejo,5,Camisa,3
2,BomPreço,20,Bolsa,3
3,Extra,11,Lápis,1
1,Atacarejo,8,Relógio,1
3,Extra,6,Jaqueta,5
1,Atacarejo,17,Memória,5
2,BomPreço,6,Jaqueta,2
3,Extra,3,Macarrão,3
2,BomPreço,1,Arroz,5
2,BomPreço,4,Cebola,5
2,BomPreço,14,Teclado,3
2,BomPreço,16,Monitor,1
2,BomPreço,12,Caneta,5
1,Atacarejo,4,Cebola,5
2,BomPreço,12,Caneta,3
2,BomPreço,12,Caneta,3
3,Extra,4,Cebola,4
2,BomPreço,20,Bolsa,5
3,Extra,15,Mouse,3
1,Atacarejo,5,Camisa,2
2,BomPreço,16,Monitor,4
2,BomPreço,15,Mouse,5
1,Atacarejo,15,Mouse,5
2,BomPreço,13,Smartphone,1
1,Atacarejo,9,Calsa,1
2,BomPreço,14,Teclado,2
3,Extra,19,Notebook,5
2,BomPreço,15,Mouse,3
2,BomPreço,16,Monitor,2
2,BomPreço,9,Calsa,3
3,Extra,3,Macarrão,1
2,BomPreço,6,Jaqueta,4
2,BomPreço,14,Teclado,3
2,BomPreço,9,Calsa,1
1,Atacarejo,5,Camisa,4
2,BomPreço,2,Feijão,3
1,Atacarejo,1,Arroz,2
2,BomPreço,4,Cebola,4
2,BomPreço,11,Lápis,3
2,BomPreço,5,Camisa,1
3,Extra,6,Jaqueta,5
3,Extra,3,Macarrão,1
3,Extra,18,HD,5
2,BomPreço,16,Monitor,2
1,Atacarejo,15,Mouse,4
1,Atacarejo,18,HD,4
3,Extra,4,Cebola,5
1,Atacarejo,14,Teclado,5
2,BomPreço,14,Teclado,2
3,Extra,10,Tênis,4
3,Extra,11,Lápis,1
2,BomPreço,20,Bolsa,2
3,Extra,12,Caneta,3
2,BomPreço,15,Mouse,3
2,BomPreço,12,Caneta,5
3,Extra,7,Óculos,1
3,Extra,2,Feijão,2
3,Extra,12,Caneta,4
3,Extra,20,Bolsa,2
1,Atacarejo,8,Relógio,1
1,Atacarejo,19,Notebook,1
3,Extra,1,Arroz,5
1,Atacarejo,17,Memória,4
1,Atacarejo,10,Tênis,1
3,Extra,18,HD,2
3,Extra,6,Jaqueta,3
1,Atacarejo,13,Smartphone,3
1,Atacarejo,13,Smartphone,1
2,BomPreço,6,Jaqueta,4
1,Atacarejo,2,Feijão,1
1,Atacarejo,16,Monitor,1
1,Atacarejo,19,Notebook,1
3,Extra,6,Jaqueta,2
3,Extra,3,Macarrão,3
3,Extra,19,Notebook,5
2,BomPreço,3,Macarrão,4
1,Atacarejo,8,Relógio,1
3,Extra,11,Lápis,2
2,BomPreço,9,Calsa,4
2,BomPreço,7,Óculos,3
1,Atacarejo,18,HD,5
2,BomPreço,6,Jaqueta,3
2,BomPreço,11,Lápis,2
2,BomPreço,9,Calsa,5
3,Extra,20,Bolsa,1
1,Atacarejo,16,Monitor,5
2,BomPreço,19,Notebook,1
3,Extra,13,Smartphone,3
1,Atacarejo,10,Tênis,1
2,BomPreço,7,Óculos,1
2,BomPreço,2,Feijão,5
2,BomPreço,7,Óculos,5
1,Atacarejo,1,Arroz,4
1,Atacarejo,11,Lápis,2
3,Extra,3,Macarrão,1
3,Extra,11,Lápis,2
2,BomPreço,4,Cebola,1
1,Atacarejo,14,Teclado,3
1,Atacarejo,20,Bolsa,2
2,BomPreço,10,Tênis,1
3,Extra,15,Mouse,4
1,Atacarejo,7,Óculos,3
3,Extra,17,Memória,1
3,Extra,15,Mouse,1
1,Atacarejo,17,Memória,4
2,BomPreço,2,Feijão,3
3,Extra,17,Memória,4
2,BomPreço,9,Calsa,4
2,BomPreço,17,Memória,3
2,BomPreço,9,Calsa,2
3,Extra,19,Notebook,2
1,Atacarejo,3,Macarrão,2
1,Atacarejo,16,Monitor,5
1,Atacarejo,1,Arroz,1
1,Atacarejo,2,Feijão,1
1,Atacarejo,20,Bolsa,4
2,BomPreço,12,Caneta,5
3,Extra,11,Lápis,5
3,Extra,20,Bolsa,1
3,Extra,12,Caneta,2
3,Extra,16,Monitor,3
3,Extra,20,Bolsa,3
2,BomPreço,3,Macarrão,5
2,BomPreço,13,Smartphone,3
2,BomPreço,18,HD,1
1,Atacarejo,19,Notebook,2
3,Extra,12,Caneta,2
1,Atacarejo,13,Smartphone,5
3,Extra,3,Macarrão,3
1,Atacarejo,2,Feijão,1
1,Atacarejo,17,Memória,3
1,Atacarejo,15,Mouse,2
3,Extra,1,Arroz,3
3,Extra,19,Notebook,4
1,Atacarejo,15,Mouse,3
3,Extra,19,Notebook,5
1,Atacarejo,12,Caneta,3
3,Extra,2,Feijão,2
2,BomPreço,4,Cebola,2
3,Extra,16,Monitor,5
3,Extra,17,Memória,3
3,Extra,14,Teclado,4
1,Atacarejo,15,Mouse,2
2,BomPreço,20,Bolsa,5
2,BomPreço,10,Tênis,4
3,Extra,18,HD,2
3,Extra,2,Feijão,4
3,Extra,8,Relógio,4
1,Atacarejo,17,Memória,3
2,BomPreço,2,Feijão,4
1,Atacarejo,1,Arroz,4
3,Extra,18,HD,3
2,BomPreço,20,Bolsa,4
2,BomPreço,12,Caneta,3
1,Atacarejo,15,Mouse,5
3,Extra,17,Memória,3
2,BomPreço,10,Tênis,1
1,Atacarejo,3,Macarrão,2
2,BomPreço,8,Relógio,4
2,BomPreço,16,Monitor,5
2,BomPreço,1,Arroz,1
1,Atacarejo,14,Teclado,3
2,BomPreço,19,Notebook,1
3,Extra,16,Monitor,3
1,Atacarejo,16,Monitor,1
2,BomPreço,13,Smartphone,3
2,BomPreço,11,Lápis,3
2,BomPreço,17,Memória,2
2,BomPreço,5,Camisa,5
2,BomPreço,9,Calsa,1
1,Atacarejo,9,Calsa,3
1,Atacarejo,15,Mouse,5
3,Extra,2,Feijão,5
2,BomPreço,7,Óculos,5
2,BomPreço,2,Feijão,1
3,Extra,3,Macarrão,1
1,Atacarejo,4,Cebola,1
2,BomPreço,7,Óculos,4
3,Extra,8,Relógio,2
1,Atacarejo,2,Feijão,3
1,Atacarejo,15,Mouse,5
3,Extra,4,Cebola,2
3,Extra,16,Monitor,5
3,Extra,11,Lápis,4
2,BomPreço,17,Memória,2
2,BomPreço,10,Tênis,2
1,Atacarejo,1,Arroz,1
1,Atacarejo,18,HD,2
1,Atacarejo,8,Relógio,2
2,BomPreço,4,Cebola,1
2,BomPreço,1,Arroz,4
1,Atacarejo,15,Mouse,4
1,Atacarejo,18,HD,3
1,Atacarejo,14,Teclado,1
3,Extra,20,Bolsa,5
1,Atacarejo,9,Calsa,2
2,BomPreço,19,Notebook,3
1,Atacarejo,5,Camisa,2
1,Atacarejo,11,Lápis,5
1,Atacarejo,15,Mouse,5
3,Extra,5,Camisa,1
2,BomPreço,6,Jaqueta,1
3,Extra,13,Smartphone,1
3,Extra,3,Macarrão,1
3,Extra,17,Memória,3
2,BomPreço,8,Relógio,2
2,BomPreço,12,Caneta,5
1,Atacarejo,2,Feijão,5
1,Atacarejo,14,Teclado,1
3,Extra,17,Memória,4
3,Extra,18,HD,3
2,BomPreço,2,Feijão,5
3,Extra,3,Macarrão,5
3,Extra,15,Mouse,2
2,BomPreço,4,Cebola,2
1,Atacarejo,17,Memória,2
2,BomPreço,13,Smartphone,5
2,BomPreço,15,Mouse,1
2,BomPreço,5,Camisa,4
3,Extra,1,Arroz,5
3,Extra,1,Arroz,3
3,Extra,18,HD,4
2,BomPreço,13,Smartphone,4
1,Atacarejo,10,Tênis,5
1,Atacarejo,17,Memória,2
1,Atacarejo,15,Mouse,4
2,BomPreço,4,Cebola,3
1,Atacarejo,20,Bolsa,3
3,Extra,20,Bolsa,1
2,BomPreço,18,HD,4
3,Extra,7,Óculos,3
1,Atacarejo,4,Cebola,4
2,BomPreço,11,Lápis,4
2,BomPreço,1,Arroz,5
1,Atacarejo,3,Macarrão,4
3,Extra,8,Relógio,5
2,BomPreço,11,Lápis,5
3,Extra,20,Bolsa,5
2,BomPreço,12,Caneta,5
1,Atacarejo,12,Caneta,3
2,BomPreço,5,Camisa,2
2,BomPreço,10,Tênis,4
1,Atacarejo,8,Relógio,5
1,Atacarejo,5,Camisa,1
3,Extra,1,Arroz,1
3,Extra,9,Calsa,2
2,BomPreço,8,Relógio,4
3,Extra,20,Bolsa,2
2,BomPreço,3,Macarrão,1
3,Extra,2,Feijão,5
2,BomPreço,14,Teclado,3
2,BomPreço,15,Mouse,2
1,Atacarejo,14,Teclado,1
1,Atacarejo,8,Relógio,1
3,Extra,7,Óculos,1
1,Atacarejo,11,Lápis,2
2,BomPreço,10,Tênis,1
3,Extra,10,Tênis,2
1,Atacarejo,10,Tênis,4
3,Extra,15,Mouse,5
2,BomPreço,4,Cebola,3
2,BomPreço,14,Teclado,1
2,BomPreço,9,Calsa,3
1,Atacarejo,11,Lápis,5
3,Extra,13,Smartphone,3
1,Atacarejo,9,Calsa,1
2,BomPreço,12,Caneta,2
3,Extra,17,Memória,5
2,BomPreço,18,HD,4
2,BomPreço,1,Arroz,5
2,BomPreço,16,Monitor,5
2,BomPreço,18,HD,3
2,BomPreço,12,Caneta,1
2,BomPreço,14,Teclado,3
1,Atacarejo,13,Smartphone,4
2,BomPreço,4,Cebola,5
1,Atacarejo,19,Notebook,5
2,BomPreço,3,Macarrão,5
2,BomPreço,7,Óculos,3
2,BomPreço,13,Smartphone,4
3,Extra,15,Mouse,2
3,Extra,19,Notebook,4
2,BomPreço,2,Feijão,1
3,Extra,5,Camisa,1
2,BomPreço,9,Calsa,2
2,BomPreço,5,Camisa,5
1,Atacarejo,12,Caneta,4
2,BomPreço,14,Teclado,4
3,Extra,18,HD,3
1,Atacarejo,5,Camisa,2
1,Atacarejo,8,Relógio,3
2,BomPreço,18,HD,3
3,Extra,17,Memória,1
2,BomPreço,7,Óculos,1
3,Extra,9,Calsa,5
3,Extra,20,Bolsa,3
3,Extra,2,Feijão,5
2,BomPreço,2,Feijão,3
1,Atacarejo,9,Calsa,5
2,BomPreço,11,Lápis,4
3,Extra,5,Camisa,4
1,Atacarejo,11,Lápis,2
1,Atacarejo,7,Óculos,5
1,Atacarejo,20,Bolsa,4
2,BomPreço,13,Smartphone,2
2,BomPreço,3,Macarrão,4
1,Atacarejo,19,Notebook,5
3,Extra,19,Notebook,2
3,Extra,17,Memória,3
2,BomPreço,7,Óculos,2
3,Extra,9,Calsa,5
1,Atacarejo,2,Feijão,4
2,BomPreço,16,Monitor,4
3,Extra,17,Memória,2
